# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
1133          	smoothSolver	2.422680e-06	2.041380e-07	5	1.319080e-05	1.104170e-06	4	false	GAMG	3.999710e-05	9.326450e-07	1	true
1134          	smoothSolver	2.418880e-06	2.026780e-07	5	1.304280e-05	1.043840e-06	4	false	GAMG	3.500760e-05	1.021630e-06	1	true
1135          	smoothSolver	2.407310e-06	2.012080e-07	5	1.228500e-05	1.001460e-06	4	false	GAMG	4.092030e-05	9.304920e-07	1	true
1136          	smoothSolver	2.495910e-06	1.990340e-07	5	1.963930e-05	1.543920e-06	3	false	GAMG	3.426010e-05	1.019790e-06	1	true
1137          	smoothSolver	2.369430e-06	1.981860e-07	5	1.251640e-05	1.007980e-06	4	false	GAMG	4.017170e-05	9.235470e-07	1	true
1138          	smoothSolver	2.364470e-06	1.967110e-07	5	1.243080e-05	9.798080e-07	4	false	GAMG	3.501530e-05	9.947150e-07	1	true
1139          	smoothSolver	2.350710e-06	1.953110e-07	5	1.281040e-05	9.545100e-07	4	false	GAMG	4.047770e-05	9.058360e-07	1	true
1140          	smoothSolver	2.330380e-06	1.938100e-07	5	1.221760e-05	9.338200e-07	4	false	GAMG	3.531790e-05	9.738140e-07	1	true
1141          	smoothSolver	2.315640e-06	1.924640e-07	5	1.147300e-05	9.178950e-07	4	false	GAMG	4.047510e-05	8.887990e-07	1	true
1142          	smoothSolver	2.421940e-06	1.899760e-07	5	6.633580e-05	4.529690e-06	1	false	GAMG	3.565990e-05	1.135630e-06	1	true
1143          	smoothSolver	2.289020e-06	1.893790e-07	5	1.374910e-05	1.096820e-06	4	false	GAMG	4.078510e-05	8.948950e-07	1	true
1144          	smoothSolver	2.290860e-06	1.878700e-07	5	1.732430e-05	1.586470e-06	3	false	GAMG	3.596630e-05	9.346940e-07	1	true
1145          	smoothSolver	2.254390e-06	1.865830e-07	5	1.168870e-05	9.687700e-07	4	false	GAMG	3.985420e-05	8.781720e-07	1	true
1146          	smoothSolver	2.265610e-06	1.849520e-07	5	1.931110e-05	1.418360e-06	3	false	GAMG	3.569560e-05	9.479880e-07	1	true
1147          	smoothSolver	2.235860e-06	1.837070e-07	5	1.112740e-05	8.896780e-07	4	false	GAMG	4.001430e-05	8.621530e-07	1	true
1148          	smoothSolver	2.222640e-06	1.820880e-07	5	1.681250e-05	1.342350e-06	3	false	GAMG	3.538000e-05	9.540690e-07	1	true
1149          	smoothSolver	2.200190e-06	1.808290e-07	5	1.071510e-05	8.564990e-07	4	false	GAMG	3.956690e-05	8.530120e-07	1	true
1150          	smoothSolver	2.194120e-06	1.791700e-07	5	1.582380e-05	1.304720e-06	3	false	GAMG	3.502870e-05	9.428640e-07	1	true
1151          	smoothSolver	2.186550e-06	1.779670e-07	5	1.221830e-05	8.374030e-07	4	false	GAMG	4.042980e-05	8.404280e-07	1	true
1152          	smoothSolver	2.152830e-06	1.765890e-07	5	1.004340e-05	8.061350e-07	4	false	GAMG	3.567570e-05	9.244660e-07	1	true
1153          	smoothSolver	2.416980e-06	1.740570e-07	5	4.772880e-05	3.936030e-06	1	false	GAMG	3.958630e-05	9.742330e-07	1	true
1154          	smoothSolver	2.130660e-06	1.736470e-07	5	1.169660e-05	9.455310e-07	4	false	GAMG	3.608620e-05	9.417670e-07	1	true
1155          	smoothSolver	2.116130e-06	1.723850e-07	5	1.052690e-05	8.652020e-07	4	false	GAMG	3.977160e-05	8.300010e-07	1	true
1156          	smoothSolver	2.104800e-06	1.709460e-07	5	1.058700e-05	7.915570e-07	4	false	GAMG	3.470880e-05	9.282830e-07	1	true
1157          	smoothSolver	2.091240e-06	1.696050e-07	5	9.747370e-06	7.464520e-07	4	false	GAMG	3.917760e-05	8.199700e-07	1	true
1158          	smoothSolver	2.083980e-06	1.682230e-07	5	9.377890e-06	7.214360e-07	4	false	GAMG	3.489210e-05	9.163440e-07	1	true
1159          	smoothSolver	2.103880e-06	1.665100e-07	5	1.694290e-05	1.128590e-06	3	false	GAMG	3.960820e-05	8.210050e-07	1	true
1160          	smoothSolver	2.046430e-06	1.654460e-07	5	9.788630e-06	7.358010e-07	4	false	GAMG	3.545770e-05	9.012820e-07	1	true
1161          	smoothSolver	2.064190e-06	1.638450e-07	5	2.681500e-05	1.921710e-06	2	false	GAMG	3.983760e-05	8.340310e-07	1	true
1162          	smoothSolver	2.044540e-06	1.626480e-07	5	1.605920e-05	1.249500e-06	3	false	GAMG	3.585420e-05	8.874890e-07	1	true
1163          	smoothSolver	2.003660e-06	1.613650e-07	5	9.682660e-06	7.838140e-07	4	false	GAMG	4.018390e-05	7.943450e-07	1	true
1164          	smoothSolver	1.984650e-06	1.601310e-07	5	9.296800e-06	7.306710e-07	4	false	GAMG	3.478620e-05	8.967830e-07	1	true
1165          	smoothSolver	1.974940e-06	1.587820e-07	5	9.217460e-06	6.925780e-07	4	false	GAMG	3.970480e-05	7.909200e-07	1	true
1166          	smoothSolver	2.988000e-06	2.395470e-07	4	6.691890e-05	3.460340e-06	1	false	GAMG	3.492230e-05	1.016130e-06	1	true
1167          	smoothSolver	1.943770e-06	1.562220e-07	5	1.013050e-05	8.075000e-07	4	false	GAMG	3.922680e-05	7.932470e-07	1	true
1168          	smoothSolver	1.926520e-06	1.551840e-07	5	9.144690e-06	7.443320e-07	4	false	GAMG	3.446580e-05	8.828530e-07	1	true
1169          	smoothSolver	1.912350e-06	1.539040e-07	5	8.954850e-06	6.893000e-07	4	false	GAMG	3.866710e-05	7.908180e-07	1	true
1170          	smoothSolver	1.911870e-06	1.527620e-07	5	8.775520e-06	6.570910e-07	4	false	GAMG	3.469460e-05	8.716780e-07	1	true
1171          	smoothSolver	1.902670e-06	1.514700e-07	5	8.820920e-06	6.408440e-07	4	false	GAMG	3.992160e-05	7.330330e-07	1	true
1172          	smoothSolver	1.876890e-06	1.503420e-07	5	8.597880e-06	6.345170e-07	4	false	GAMG	3.513990e-05	8.464970e-07	1	true
1173          	smoothSolver	1.860710e-06	1.490620e-07	5	8.741630e-06	6.315320e-07	4	false	GAMG	3.931890e-05	7.612790e-07	1	true
1174          	smoothSolver	1.853130e-06	1.479330e-07	5	8.522160e-06	6.298950e-07	4	false	GAMG	3.520460e-05	8.240730e-07	1	true
1175          	smoothSolver	1.845080e-06	1.466190e-07	5	9.483390e-06	6.267580e-07	4	false	GAMG	3.976160e-05	7.525560e-07	1	true
1176          	smoothSolver	1.820170e-06	1.455210e-07	5	8.578740e-06	6.240330e-07	4	false	GAMG	3.461880e-05	8.024400e-07	1	true
1177          	smoothSolver	1.805830e-06	1.442770e-07	5	8.708270e-06	6.200800e-07	4	false	GAMG	3.923220e-05	7.286710e-07	1	true
1178          	smoothSolver	1.797060e-06	1.431190e-07	5	8.560370e-06	6.169330e-07	4	false	GAMG	3.465820e-05	7.930590e-07	1	true
1179          	smoothSolver	1.782150e-06	1.418910e-07	5	1.049200e-05	9.819650e-07	3	false	GAMG	4.001610e-05	7.214940e-07	1	true
1180          	smoothSolver	1.764980e-06	1.408100e-07	5	8.584060e-06	6.403790e-07	4	false	GAMG	3.512660e-05	7.898880e-07	1	true
1181          	smoothSolver	1.820450e-06	1.389630e-07	5	6.168360e-05	3.267350e-06	1	false	GAMG	4.022320e-05	8.329650e-07	1	true
1182          	smoothSolver	1.744480e-06	1.384030e-07	5	1.051480e-05	7.607410e-07	4	false	GAMG	3.537450e-05	8.311800e-07	1	true
1183          	smoothSolver	1.751840e-06	1.372150e-07	5	1.581770e-05	1.102580e-06	3	false	GAMG	4.032290e-05	6.989250e-07	1	true
1184          	smoothSolver	1.708930e-06	1.361960e-07	5	8.810160e-06	6.712850e-07	4	false	GAMG	3.475040e-05	8.286880e-07	1	true
1185          	smoothSolver	1.803700e-06	1.347800e-07	5	4.558250e-05	3.248840e-06	1	false	GAMG	4.044560e-05	8.143720e-07	1	true
1186          	smoothSolver	1.689790e-06	1.338550e-07	5	1.053560e-05	7.413600e-07	4	false	GAMG	3.531340e-05	8.335200e-07	1	true
1187          	smoothSolver	1.839480e-06	1.324510e-07	5	5.776350e-05	3.375830e-06	1	false	GAMG	3.963910e-05	8.376720e-07	1	true
1188          	smoothSolver	1.725170e-06	1.315050e-07	5	2.845790e-05	2.025140e-06	2	false	GAMG	3.409790e-05	8.325980e-07	1	true
1189          	smoothSolver	1.781640e-06	1.303900e-07	5	4.464220e-05	3.745840e-06	1	false	GAMG	4.071240e-05	7.572920e-07	1	true
1190          	smoothSolver	1.638000e-06	1.294340e-07	5	9.742100e-06	8.677090e-07	4	false	GAMG	3.544730e-05	9.204840e-07	1	true
1191          	smoothSolver	2.095010e-06	1.971050e-07	4	5.628920e-05	3.571120e-06	1	false	GAMG	3.979970e-05	7.469000e-07	1	true
1192          	smoothSolver	1.617100e-06	1.272980e-07	5	1.002220e-05	7.858480e-07	4	false	GAMG	3.571530e-05	9.021590e-07	1	true
1193          	smoothSolver	1.603690e-06	1.264100e-07	5	9.279630e-06	6.714160e-07	4	false	GAMG	3.978480e-05	7.806840e-07	1	true
1194          	smoothSolver	1.768790e-06	1.250320e-07	5	4.076340e-05	3.098440e-06	1	false	GAMG	3.502100e-05	9.168260e-07	1	true
1195          	smoothSolver	1.584400e-06	1.242470e-07	5	9.041690e-06	6.935400e-07	4	false	GAMG	3.999570e-05	7.559790e-07	1	true
1196          	smoothSolver	1.609090e-06	1.224970e-07	5	5.611630e-05	3.179650e-06	1	false	GAMG	3.405780e-05	8.710810e-07	1	true
1197          	smoothSolver	1.559540e-06	1.220910e-07	5	1.052240e-05	7.270780e-07	4	false	GAMG	3.920500e-05	7.607490e-07	1	true
1198          	smoothSolver	1.554110e-06	1.210300e-07	5	9.476170e-06	6.467620e-07	4	false	GAMG	3.518320e-05	8.033600e-07	1	true
1199          	smoothSolver	1.552150e-06	1.200870e-07	5	8.272210e-06	5.818810e-07	4	false	GAMG	3.924700e-05	7.331530e-07	1	true
1200          	smoothSolver	1.523890e-06	1.189390e-07	5	7.773250e-06	5.460900e-07	4	false	GAMG	3.683090e-05	7.883110e-07	1	true
1201          	smoothSolver	1.519030e-06	1.179500e-07	5	9.576150e-06	8.500800e-07	3	false	GAMG	3.939260e-05	7.123260e-07	1	true
1202          	smoothSolver	1.527640e-06	1.167710e-07	5	1.078140e-05	8.764130e-07	3	false	GAMG	3.429770e-05	7.767890e-07	1	true
1203          	smoothSolver	1.488490e-06	1.158550e-07	5	7.788920e-06	5.595800e-07	4	false	GAMG	4.002120e-05	6.856940e-07	1	true
1204          	smoothSolver	1.597930e-06	1.143580e-07	5	3.574840e-05	2.878570e-06	1	false	GAMG	3.406420e-05	8.815750e-07	1	true
1205          	smoothSolver	1.465670e-06	1.137710e-07	5	1.162030e-05	1.031650e-06	3	false	GAMG	3.907420e-05	7.013150e-07	1	true
1206          	smoothSolver	1.449270e-06	1.128080e-07	5	7.997710e-06	6.258440e-07	4	false	GAMG	3.495290e-05	7.752740e-07	1	true
1207          	smoothSolver	1.778260e-06	1.721370e-07	4	5.158390e-05	2.976550e-06	1	false	GAMG	3.891970e-05	7.609200e-07	1	true
1208          	smoothSolver	1.421320e-06	1.109100e-07	5	8.955530e-06	6.402060e-07	4	false	GAMG	3.442400e-05	7.887500e-07	1	true
1209          	smoothSolver	1.408740e-06	1.101410e-07	5	8.847420e-06	5.725080e-07	4	false	GAMG	3.834270e-05	7.041510e-07	1	true
1210          	smoothSolver	1.543960e-06	1.089300e-07	5	3.231890e-05	2.799910e-06	1	false	GAMG	3.407300e-05	8.616980e-07	1	true
1211          	smoothSolver	1.390160e-06	1.082030e-07	5	8.315760e-06	6.109470e-07	4	false	GAMG	3.887900e-05	7.019430e-07	1	true
1212          	smoothSolver	1.392290e-06	1.067180e-07	5	4.925760e-05	2.886010e-06	1	false	GAMG	3.335410e-05	8.238240e-07	1	true
1213          	smoothSolver	1.371460e-06	1.063260e-07	5	9.305510e-06	6.401740e-07	4	false	GAMG	3.857400e-05	7.268710e-07	1	true
1214          	smoothSolver	1.363610e-06	1.054290e-07	5	8.526000e-06	5.668270e-07	4	false	GAMG	3.361870e-05	7.743500e-07	1	true
1215          	smoothSolver	1.355520e-06	1.044950e-07	5	7.461220e-06	5.091760e-07	4	false	GAMG	3.887600e-05	7.261490e-07	1	true
1216          	smoothSolver	1.524110e-06	1.031790e-07	5	5.439880e-05	2.637620e-06	1	false	GAMG	3.389750e-05	8.785830e-07	1	true
1217          	smoothSolver	1.355880e-06	1.025370e-07	5	1.294720e-05	9.162450e-07	3	false	GAMG	3.895470e-05	7.198850e-07	1	true
1218          	smoothSolver	1.323560e-06	1.017520e-07	5	7.383050e-06	5.603780e-07	4	false	GAMG	3.420540e-05	7.590080e-07	1	true
1219          	smoothSolver	1.344510e-06	1.006730e-07	5	5.959260e-05	2.729260e-06	1	false	GAMG	4.046550e-05	7.860900e-07	1	true
1220          	smoothSolver	1.298030e-06	9.998070e-08	5	1.085910e-05	9.511140e-07	3	false	GAMG	3.396960e-05	7.825890e-07	1	true
1221          	smoothSolver	1.281810e-06	9.913370e-08	5	7.465300e-06	5.689690e-07	4	false	GAMG	3.794900e-05	7.363560e-07	1	true
1222          	smoothSolver	1.545090e-06	1.513480e-07	4	1.313310e-05	8.147450e-07	3	false	GAMG	3.319230e-05	7.804630e-07	1	true
1223          	smoothSolver	1.277040e-06	9.753310e-08	5	7.212680e-06	4.861600e-07	4	false	GAMG	3.859220e-05	7.182790e-07	1	true
1224          	smoothSolver	1.259540e-06	9.676770e-08	5	7.284220e-06	4.614830e-07	4	false	GAMG	3.329230e-05	7.425050e-07	1	true
1225          	smoothSolver	1.262800e-06	9.582960e-08	5	1.076420e-05	7.231200e-07	3	false	GAMG	3.860280e-05	6.969550e-07	1	true
1226          	smoothSolver	1.246750e-06	9.505800e-08	5	6.917290e-06	4.658770e-07	4	false	GAMG	3.378990e-05	7.233900e-07	1	true
1227          	smoothSolver	1.280640e-06	9.388190e-08	5	4.780430e-05	2.522730e-06	1	false	GAMG	3.885480e-05	7.841990e-07	1	true
1228          	smoothSolver	1.218320e-06	9.333520e-08	5	8.212850e-06	5.566750e-07	4	false	GAMG	3.373510e-05	7.589290e-07	1	true
1229          	smoothSolver	1.227020e-06	9.232910e-08	5	1.632070e-05	1.405250e-06	2	false	GAMG	3.787750e-05	6.835240e-07	1	true
1230          	smoothSolver	1.211290e-06	9.165200e-08	5	1.041720e-05	8.553490e-07	3	false	GAMG	3.316020e-05	7.466010e-07	1	true
1231          	smoothSolver	1.193340e-06	9.082600e-08	5	8.339190e-06	8.219600e-07	3	false	GAMG	3.789210e-05	7.089240e-07	1	true
1232          	smoothSolver	1.175800e-06	9.012920e-08	5	7.458670e-06	4.933070e-07	4	false	GAMG	3.273590e-05	7.606370e-07	1	true
1233          	smoothSolver	1.168150e-06	8.925760e-08	5	7.360040e-06	7.346340e-07	3	false	GAMG	3.743120e-05	7.040910e-07	1	true
1234          	smoothSolver	1.164080e-06	8.851560e-08	5	8.464350e-06	7.332800e-07	3	false	GAMG	3.317960e-05	7.234980e-07	1	true
1235          	smoothSolver	1.159550e-06	8.765800e-08	5	7.546470e-06	7.336280e-07	3	false	GAMG	3.840070e-05	6.869990e-07	1	true
1236          	smoothSolver	1.140720e-06	8.692760e-08	5	6.744940e-06	4.585360e-07	4	false	GAMG	3.344500e-05	7.250040e-07	1	true
1237          	smoothSolver	1.238920e-06	8.560990e-08	5	6.750620e-05	2.434720e-06	1	false	GAMG	3.846690e-05	7.649380e-07	1	true
1238          	smoothSolver	1.126860e-06	8.526240e-08	5	8.284670e-06	5.245520e-07	4	false	GAMG	3.366360e-05	7.601570e-07	1	true
1239          	smoothSolver	1.142010e-06	8.437650e-08	5	1.351570e-05	1.320270e-06	2	false	GAMG	3.856870e-05	6.824800e-07	1	true
1240          	smoothSolver	1.107950e-06	8.371600e-08	5	7.262340e-06	4.995420e-07	4	false	GAMG	3.336490e-05	7.645260e-07	1	true
1241          	smoothSolver	1.120340e-06	8.280650e-08	5	1.589890e-05	1.262580e-06	2	false	GAMG	3.822070e-05	6.974050e-07	1	true
1242          	smoothSolver	1.095080e-06	8.220420e-08	5	7.111550e-06	4.773840e-07	4	false	GAMG	3.347600e-05	7.508510e-07	1	true
1243          	smoothSolver	1.102200e-06	8.132690e-08	5	1.381660e-05	1.229310e-06	2	false	GAMG	3.859940e-05	7.015380e-07	1	true
1244          	smoothSolver	1.069290e-06	8.071950e-08	5	6.945370e-06	4.667800e-07	4	false	GAMG	3.314010e-05	7.385480e-07	1	true
1245          	smoothSolver	1.063550e-06	7.987850e-08	5	1.282500e-05	1.210110e-06	2	false	GAMG	3.766000e-05	6.937970e-07	1	true
1246          	smoothSolver	1.088340e-06	7.931280e-08	5	9.220890e-06	7.432110e-07	3	false	GAMG	3.431810e-05	7.257900e-07	1	true
1247          	smoothSolver	1.054780e-06	7.867010e-08	5	6.843900e-06	4.516280e-07	4	false	GAMG	3.869850e-05	7.050440e-07	1	true
1248          	smoothSolver	1.048690e-06	7.799910e-08	5	9.167830e-06	6.819710e-07	3	false	GAMG	3.298760e-05	7.197980e-07	1	true
1249          	smoothSolver	1.035070e-06	7.739770e-08	5	6.872980e-06	6.764740e-07	3	false	GAMG	3.831580e-05	6.855760e-07	1	true
1250          	smoothSolver	1.025780e-06	7.678390e-08	5	6.483880e-06	4.222490e-07	4	false	GAMG	3.331900e-05	7.097200e-07	1	true
1251          	smoothSolver	1.043370e-06	7.615150e-08	5	1.187240e-05	1.135640e-06	2	false	GAMG	3.853380e-05	6.784160e-07	1	true
1252          	smoothSolver	1.017000e-06	7.545950e-08	5	6.676740e-06	4.384440e-07	4	false	GAMG	3.364940e-05	7.054950e-07	1	true
1253          	smoothSolver	1.040180e-06	7.476130e-08	5	1.010130e-05	6.686740e-07	3	false	GAMG	3.773090e-05	6.669640e-07	1	true
1254          	smoothSolver	9.976990e-07	7.415230e-08	5	6.470790e-06	4.161700e-07	4	false	GAMG	3.309940e-05	7.084800e-07	1	true
1255          	smoothSolver	9.982770e-07	7.354530e-08	5	6.419800e-06	6.392440e-07	3	false	GAMG	3.833210e-05	6.730810e-07	1	true
1256          	smoothSolver	9.748500e-07	7.283090e-08	5	7.312790e-06	6.502040e-07	3	false	GAMG	3.271930e-05	7.042140e-07	1	true
1257          	smoothSolver	9.659380e-07	7.227510e-08	5	6.336570e-06	4.027040e-07	4	false	GAMG	3.773090e-05	6.838070e-07	1	true
1258          	smoothSolver	1.150020e-06	1.099650e-07	4	2.019050e-05	1.103610e-06	2	false	GAMG	3.278060e-05	7.083770e-07	1	true
1259          	smoothSolver	9.557880e-07	7.109310e-08	5	6.681530e-06	6.643550e-07	3	false	GAMG	3.835080e-05	6.773590e-07	1	true
1260          	smoothSolver	9.539260e-07	7.044840e-08	5	1.489800e-05	1.158400e-06	2	false	GAMG	3.306070e-05	7.107660e-07	1	true
1261          	smoothSolver	9.441480e-07	6.995730e-08	5	6.757300e-06	4.351900e-07	4	false	GAMG	3.779790e-05	6.921980e-07	1	true
1262          	smoothSolver	9.308380e-07	6.928280e-08	5	7.983820e-06	6.564560e-07	3	false	GAMG	3.348710e-05	7.050180e-07	1	true
1263          	smoothSolver	9.236930e-07	6.878790e-08	5	6.436650e-06	6.402580e-07	3	false	GAMG	3.790900e-05	6.791890e-07	1	true
1264          	smoothSolver	1.061880e-06	1.048290e-07	4	4.082040e-05	2.229210e-06	1	false	GAMG	3.367810e-05	8.002450e-07	1	true
1265          	smoothSolver	9.145030e-07	6.770340e-08	5	7.033810e-06	4.531950e-07	4	false	GAMG	3.823770e-05	6.978610e-07	1	true
1266          	smoothSolver	1.059760e-06	1.031790e-07	4	4.720370e-05	2.269790e-06	1	false	GAMG	3.387170e-05	7.522850e-07	1	true
1267          	smoothSolver	8.986560e-07	6.667970e-08	5	6.703030e-06	4.612670e-07	4	false	GAMG	3.850350e-05	7.058280e-07	1	true
1268          	smoothSolver	1.186460e-06	1.011590e-07	4	4.014990e-05	2.255940e-06	1	false	GAMG	3.258740e-05	7.391780e-07	1	true
1269          	smoothSolver	8.905370e-07	6.570340e-08	5	7.173260e-06	4.557090e-07	4	false	GAMG	3.848930e-05	6.992250e-07	1	true
1270          	smoothSolver	8.928830e-07	6.511810e-08	5	6.675520e-06	6.535810e-07	3	false	GAMG	3.374400e-05	6.786400e-07	1	true
1271          	smoothSolver	1.072350e-06	9.931970e-08	4	4.089330e-05	2.153490e-06	1	false	GAMG	3.885000e-05	7.151810e-07	1	true
1272          	smoothSolver	8.740130e-07	6.400730e-08	5	6.829840e-06	4.315730e-07	4	false	GAMG	3.363790e-05	7.217690e-07	1	true
1273          	smoothSolver	1.007530e-06	9.773540e-08	4	4.137210e-05	2.148440e-06	1	false	GAMG	3.871190e-05	6.814790e-07	1	true
1274          	smoothSolver	8.554110e-07	6.301190e-08	5	6.457140e-06	4.350300e-07	4	false	GAMG	3.341680e-05	7.479660e-07	1	true
1275          	smoothSolver	9.397710e-07	6.230440e-08	5	6.936530e-05	2.128130e-06	1	false	GAMG	3.764770e-05	6.815450e-07	1	true
1276          	smoothSolver	8.468520e-07	6.208680e-08	5	8.533520e-06	6.998250e-07	3	false	GAMG	3.286300e-05	7.423360e-07	1	true
1277          	smoothSolver	8.472140e-07	6.172090e-08	5	1.079400e-05	6.590760e-07	3	false	GAMG	3.719980e-05	6.848300e-07	1	true
1278          	smoothSolver	8.497490e-07	6.124890e-08	5	7.507640e-06	6.179940e-07	3	false	GAMG	3.367240e-05	7.160450e-07	1	true
1279          	smoothSolver	8.402230e-07	6.089230e-08	5	5.968430e-06	5.915880e-07	3	false	GAMG	3.886670e-05	6.810450e-07	1	true
1280          	smoothSolver	9.585020e-07	9.251210e-08	4	2.892540e-05	2.029590e-06	1	false	GAMG	3.251300e-05	7.822640e-07	1	true
1281          	smoothSolver	8.153080e-07	5.994610e-08	5	6.567480e-06	6.527240e-07	3	false	GAMG	3.805910e-05	6.891240e-07	1	true
1282          	smoothSolver	8.188610e-07	5.951350e-08	5	6.271080e-06	6.259560e-07	3	false	GAMG	3.313230e-05	6.670510e-07	1	true
1283          	smoothSolver	8.264950e-07	5.904310e-08	5	9.432690e-06	5.948650e-07	3	false	GAMG	3.787330e-05	6.753710e-07	1	true
1284          	smoothSolver	7.975690e-07	5.865580e-08	5	5.704180e-06	3.524450e-07	4	false	GAMG	3.305660e-05	6.852840e-07	1	true
1285          	smoothSolver	8.155360e-07	5.815690e-08	5	1.578390e-05	9.428560e-07	2	false	GAMG	3.734440e-05	6.609120e-07	1	true
1286          	smoothSolver	8.186350e-07	5.781560e-08	5	7.690190e-06	5.666410e-07	3	false	GAMG	3.372420e-05	6.855450e-07	1	true
1287          	smoothSolver	7.952580e-07	5.737460e-08	5	5.897470e-06	5.636760e-07	3	false	GAMG	3.795590e-05	6.534730e-07	1	true
1288          	smoothSolver	1.075370e-06	8.736460e-08	4	3.095610e-05	1.962140e-06	1	false	GAMG	3.328280e-05	7.727810e-07	1	true
1289          	smoothSolver	7.806790e-07	5.644940e-08	5	6.024200e-06	3.939370e-07	4	false	GAMG	3.826360e-05	6.822580e-07	1	true
1290          	smoothSolver	7.786370e-07	5.608180e-08	5	1.141220e-05	1.009120e-06	2	false	GAMG	3.484800e-05	6.919250e-07	1	true
1291          	smoothSolver	7.731870e-07	5.558520e-08	5	6.095580e-06	5.891340e-07	3	false	GAMG	3.900190e-05	6.743760e-07	1	true
1292          	smoothSolver	7.573920e-07	5.522500e-08	5	5.543240e-06	3.495800e-07	4	false	GAMG	3.328720e-05	7.065040e-07	1	true
1293          	smoothSolver	3.295350e-06	2.032860e-07	2	4.445140e-05	1.853360e-06	1	false	GAMG	3.779070e-05	6.905200e-07	1	true
1294          	smoothSolver	7.520480e-07	5.454670e-08	5	5.520870e-06	3.433550e-07	4	false	GAMG	3.348410e-05	7.099530e-07	1	true
1295          	smoothSolver	7.527620e-07	5.420490e-08	5	5.310860e-06	5.098020e-07	3	false	GAMG	3.816960e-05	6.309650e-07	1	true
1296          	smoothSolver	7.545050e-07	5.384030e-08	5	5.257240e-06	5.030910e-07	3	false	GAMG	3.314000e-05	6.810770e-07	1	true
1297          	smoothSolver	7.438040e-07	5.344370e-08	5	5.423870e-06	5.002000e-07	3	false	GAMG	3.808390e-05	6.557250e-07	1	true
1298          	smoothSolver	7.403200e-07	5.310930e-08	5	5.259340e-06	5.063540e-07	3	false	GAMG	3.359890e-05	6.735740e-07	1	true
1299          	smoothSolver	7.297810e-07	5.261790e-08	5	5.309110e-06	5.057590e-07	3	false	GAMG	3.812520e-05	6.710040e-07	1	true
1300          	smoothSolver	7.646250e-07	5.224400e-08	5	1.095770e-05	8.979490e-07	2	false	GAMG	3.314450e-05	6.867440e-07	1	true
1301          	smoothSolver	7.200210e-07	5.188860e-08	5	5.906310e-06	5.395340e-07	3	false	GAMG	3.833290e-05	6.713160e-07	1	true
1302          	smoothSolver	7.127490e-07	5.163010e-08	5	5.339850e-06	5.329030e-07	3	false	GAMG	3.343170e-05	6.796450e-07	1	true
1303          	smoothSolver	7.768490e-07	5.105020e-08	5	4.560050e-05	1.855120e-06	1	false	GAMG	3.866980e-05	6.974580e-07	1	true
1304          	smoothSolver	7.069430e-07	5.088410e-08	5	6.337330e-06	5.915320e-07	3	false	GAMG	3.356250e-05	7.063930e-07	1	true
1305          	smoothSolver	7.216360e-07	5.045070e-08	5	1.485060e-05	9.681870e-07	2	false	GAMG	3.745650e-05	6.414200e-07	1	true
1306          	smoothSolver	7.078690e-07	5.022720e-08	5	5.637770e-06	5.635670e-07	3	false	GAMG	3.345970e-05	6.847050e-07	1	true
1307          	smoothSolver	7.102820e-07	4.979100e-08	5	6.209970e-06	5.263960e-07	3	false	GAMG	3.932140e-05	6.526560e-07	1	true
1308          	smoothSolver	7.000250e-07	4.953480e-08	5	5.266950e-06	5.075220e-07	3	false	GAMG	3.809670e-05	6.819940e-07	1	true
1309          	smoothSolver	7.032430e-07	4.909700e-08	5	5.290610e-06	4.834930e-07	3	false	GAMG	4.139720e-05	6.339310e-07	1	true
1310          	smoothSolver	6.902990e-07	4.881960e-08	5	5.111260e-06	4.783080e-07	3	false	GAMG	3.549270e-05	6.532600e-07	1	true
1311          	smoothSolver	6.808080e-07	4.838900e-08	5	5.150840e-06	4.675150e-07	3	false	GAMG	3.935300e-05	6.335650e-07	1	true
1312          	smoothSolver	6.765660e-07	4.814220e-08	5	5.040040e-06	4.705350e-07	3	false	GAMG	3.443350e-05	6.544210e-07	1	true
1313          	smoothSolver	1.553200e-06	1.120980e-07	3	7.066460e-05	1.703890e-06	1	false	GAMG	3.868290e-05	6.609400e-07	1	true
1314          	smoothSolver	6.710850e-07	4.749400e-08	5	5.846690e-06	5.202650e-07	3	false	GAMG	3.381790e-05	6.791280e-07	1	true
1315          	smoothSolver	6.737020e-07	4.718110e-08	5	1.047070e-05	8.708370e-07	2	false	GAMG	3.826330e-05	6.213820e-07	1	true
1316          	smoothSolver	8.182740e-07	7.168780e-08	4	4.151790e-05	1.797350e-06	1	false	GAMG	3.320060e-05	7.339120e-07	1	true
1317          	smoothSolver	6.612880e-07	4.658050e-08	5	5.823070e-06	5.621100e-07	3	false	GAMG	3.829960e-05	6.488110e-07	1	true
1318          	smoothSolver	8.059490e-07	7.078110e-08	4	5.161320e-05	1.824830e-06	1	false	GAMG	3.340360e-05	6.970650e-07	1	true
1319          	smoothSolver	6.517210e-07	4.604890e-08	5	5.484630e-06	3.491710e-07	4	false	GAMG	3.900740e-05	6.696070e-07	1	true
